1	ORDER	FAMILY	TAXON	AUTHORITY	YEAR	REFERENCE	URL
10904	CARIAMIFORMES	Cariamidae	Cariama	Brisson	1760		
10905	CARIAMIFORMES	Cariamidae	Cariama cristata	(Linnaeus)	1766	Syst. Nat. (ed. 12) 1: 232	https://biodiversitylibrary.org/page/42946428
10906	CARIAMIFORMES	Cariamidae	Chunga	Hartlaub	1860		
10907	CARIAMIFORMES	Cariamidae	Chunga burmeisteri	(Hartlaub)	1860	"Proc. Zool. Soc. London, pt 28: 335"	https://biodiversitylibrary.org/page/12866891
10908	FALCONIFORMES	Falconidae	Daptrius	Vieillot	1816		
10909	FALCONIFORMES	Falconidae	Daptrius ater	Vieillot	1816	Analyse: 68	https://biodiversitylibrary.org/page/12830310
10910	FALCONIFORMES	Falconidae	Ibycter	Vieillot	1816		
10911	FALCONIFORMES	Falconidae	Ibycter americanus	(Boddaert)	1783	Table Planches Enlum.: 25	https://biodiversitylibrary.org/page/27822626
10912	FALCONIFORMES	Falconidae	Phalcoboenus	d'Orbigny	1834		
10913	FALCONIFORMES	Falconidae	Phalcoboenus carunculatus	Des Murs	1853	Rev. Mag. Zool. (Ser. 2) 5: 154	https://biodiversitylibrary.org/page/13711654
10914	FALCONIFORMES	Falconidae	Phalcoboenus megalopterus	(Meyen)	1834	Nova Acta Acad. Caes. Leop. Carol. 16 Suppl.: 64 pl. 7	
10915	FALCONIFORMES	Falconidae	Phalcoboenus albogularis	(Gould)	1837	Proc. Zool. Soc. London pt 5: 9	https://biodiversitylibrary.org/page/30570894
10916	FALCONIFORMES	Falconidae	Phalcoboenus australis	"(Gmelin, JF)"	1788	Syst. Nat. (ed. 12) 1: 259	https://biodiversitylibrary.org/page/2896859
10917	FALCONIFORMES	Falconidae	Caracara	Merrem	1826	Beytr. Gesch. Vögel: 17 pl. 4	https://biodiversitylibrary.org/page/33545802
10918	FALCONIFORMES	Falconidae	Caracara lutosa  qq 	(Ridgway)	1876	Bull. U.S. Geol. Geogr. Surv. Terr. 1: 459	https://biodiversitylibrary.org/page/31822908
10919	FALCONIFORMES	Falconidae	Caracara plancus	"(Miller, JF)"	1777	Var. Subj. Nat. Hist. pt 3 pl. 17	https://biodiversitylibrary.org/page/49649848
10920	FALCONIFORMES	Falconidae	Caracara plancus plancus	"(Miller, JF)"	1777	Var. Subj. Nat. Hist. pt 3 pl. 17	https://biodiversitylibrary.org/page/49649848
10921	FALCONIFORMES	Falconidae	Caracara plancus cheriway	(Jacquin)	1784	Beytr. Gesch. Vogel p. 17 pl. 4 	
10922	FALCONIFORMES	Falconidae	Milvago	Spix	1824		
10923	FALCONIFORMES	Falconidae	Milvago chimachima	(Vieillot)	1816	Nouv. Dict. d'Hist. Nat. 5: 259	https://biodiversitylibrary.org/page/18034736
10924	FALCONIFORMES	Falconidae	Milvago chimachima chimachima	(Vieillot)	1816	Nouv. Dict. d'Hist. Nat. 5: 259	https://biodiversitylibrary.org/page/18034736
10925	FALCONIFORMES	Falconidae	Milvago chimachima cordata	"Bangs & Penard, TE"	1918	Bull. Mus. Comp. Zool. 62: 35	https://biodiversitylibrary.org/page/30093579
10926	FALCONIFORMES	Falconidae	Milvago chimango	(Vieillot)	1816	Nouv. Dict. d'Hist. Nat. 5: 260	https://biodiversitylibrary.org/page/18034737
10927	FALCONIFORMES	Falconidae	Milvago chimango chimango	(Vieillot)	1816	Nouv. Dict. d'Hist. Nat. 5: 260	https://biodiversitylibrary.org/page/18034737
10928	FALCONIFORMES	Falconidae	Milvago chimango temucoensis	"Sclater, WL"	1918	Bull. B.O.C. 38: 43	https://biodiversitylibrary.org/page/32431101
10929	FALCONIFORMES	Falconidae	Herpetotheres	Vieillot	1817		
10930	FALCONIFORMES	Falconidae	Herpetotheres cachinnans	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 90	https://biodiversitylibrary.org/page/726997
10931	FALCONIFORMES	Falconidae	Herpetotheres cachinnans cachinnans	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 90	https://biodiversitylibrary.org/page/726997
10932	FALCONIFORMES	Falconidae	Herpetotheres cachinnans fulvescens	Chapman	1915	Bull. Am. Mus. Nat. Hist. 34: 638	http://hdl.handle.net/2246/1752
10933	FALCONIFORMES	Falconidae	Micrastur	"Gray, GR"	1841		
10934	FALCONIFORMES	Falconidae	Micrastur ruficollis	(Vieillot)	1817	Nouv. Dict. d'Hist. Nat. 10: 322	https://biodiversitylibrary.org/page/18038670
10935	FALCONIFORMES	Falconidae	Micrastur ruficollis ruficollis	(Vieillot)	1817	Nouv. Dict. d'Hist. Nat. 10: 322	https://biodiversitylibrary.org/page/18038670
10936	FALCONIFORMES	Falconidae	Micrastur ruficollis concentricus	"(Lesson, R)"	1830	Traite d'Orn. livr. 1: 60	https://biodiversitylibrary.org/page/35997044
10937	FALCONIFORMES	Falconidae	Micrastur ruficollis guerilla	Cassin	1848	Proc. Acad. Nat. Sci. Philadelphia 4: 87	https://biodiversitylibrary.org/page/5445205
10938	FALCONIFORMES	Falconidae	Micrastur ruficollis zonothorax	(Cabanis)	1866	J. für Orn. 13: 406	https://biodiversitylibrary.org/page/35463478
10939	FALCONIFORMES	Falconidae	Micrastur ruficollis interstes	Bangs	1907	Auk 24: 289	https://sora.unm.edu/sites/default/files/journals/auk/v024n03/p0287-p0312.pdf
10940	FALCONIFORMES	Falconidae	Micrastur ruficollis olrogi	Amadon	1964	Am. Mus. Novit. 2166: 19	http://hdl.handle.net/2246/3352
10941	FALCONIFORMES	Falconidae	Micrastur plumbeus	"Sclater, WL"	1918	Bull. B.O.C. 38: 44	https://biodiversitylibrary.org/page/32431102
10942	FALCONIFORMES	Falconidae	Micrastur gilvicollis	(Vieillot)	1817	Nouv. Dict. d'Hist. Nat. 10: 323	https://biodiversitylibrary.org/page/18038671
10943	FALCONIFORMES	Falconidae	Micrastur mintoni	Whittaker	2003	"Wilson Bull. 114: 422, front"	https://biodiversitylibrary.org/page/52227849
10944	FALCONIFORMES	Falconidae	Micrastur mirandollei	(Schlegel)	1862	Mus. Hist. Pays-Bas Rev. Meth. Crit. Coll. livr. 1 no. 4 Astures: 27	
10945	FALCONIFORMES	Falconidae	Micrastur semitorquatus	(Vieillot)	1817	Nouv. Dict. d'Hist. Nat. 10: 322	https://biodiversitylibrary.org/page/18038670
10946	FALCONIFORMES	Falconidae	Micrastur semitorquatus semitorquatus	(Vieillot)	1817	Nouv. Dict. d'Hist. Nat. 10: 322	https://biodiversitylibrary.org/page/18038670
10947	FALCONIFORMES	Falconidae	Micrastur semitorquatus naso	"(Lesson, R)"	1842	Echo Monde Sav. - 2 9 no. 46 col. 1085	https://biodiversitylibrary.org/page/47081318
10948	FALCONIFORMES	Falconidae	Micrastur buckleyi	Swann	1919	Syn. List Accipitres pt 1: 15 (bis)	https://biodiversitylibrary.org/page/15140923
10949	FALCONIFORMES	Falconidae	Spiziapteryx	Kaup	1852		
10950	FALCONIFORMES	Falconidae	Spiziapteryx circumcincta	(Kaup)	1852	Proc. Zool. Soc. London pt 19: 43	https://biodiversitylibrary.org/page/12859121
10951	FALCONIFORMES	Falconidae	Polihierax	Kaup	1847		
10952	FALCONIFORMES	Falconidae	Polihierax semitorquatus	"(Smith, A)"	1836	Rep. Exped. Centr. Afr.: 44	https://archive.org/details/reportexpeditio00afrigoog/page/n49
10953	FALCONIFORMES	Falconidae	Polihierax semitorquatus semitorquatus	"(Smith, A)"	1836	Rep. Exped. Centr. Afr.: 44	https://archive.org/details/reportexpeditio00afrigoog/page/n49
10954	FALCONIFORMES	Falconidae	Polihierax semitorquatus castanonotus	(Heuglin)	1860	Ibis 2: 407	https://biodiversitylibrary.org/page/8594569
10955	FALCONIFORMES	Falconidae	Polihierax insignis	Walden	1872	Proc. Zool. Soc. London (1871): 627	https://biodiversitylibrary.org/page/28554517
10956	FALCONIFORMES	Falconidae	Polihierax insignis insignis	Walden	1872	Proc. Zool. Soc. London (1871): 627	https://biodiversitylibrary.org/page/28554517
10957	FALCONIFORMES	Falconidae	Polihierax insignis harmandi	(Oustalet)	1876	Bull. Soc. Philom. (Ser. 6) 13: 57	https://biodiversitylibrary.org/page/31643669
10958	FALCONIFORMES	Falconidae	Polihierax insignis cinereiceps	"Baker, ECS"	1927	Bull. B.O.C. 47: 101	https://biodiversitylibrary.org/page/40499112
10959	FALCONIFORMES	Falconidae	Microhierax	Sharpe	1874		
10960	FALCONIFORMES	Falconidae	Microhierax caerulescens	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 88	https://biodiversitylibrary.org/page/726995
10961	FALCONIFORMES	Falconidae	Microhierax caerulescens caerulescens	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 88	https://biodiversitylibrary.org/page/726995
10962	FALCONIFORMES	Falconidae	Microhierax caerulescens burmanicus	Swann	1920	Syn. List Accipitres pt 4: 116	https://biodiversitylibrary.org/page/52111447
10963	FALCONIFORMES	Falconidae	Microhierax fringillarius	(Drapiez)	1824	Dict. Class. Hist. Nat. ed. Boryde St. Vincent 6: 412 pl. pl. 59	https://biodiversitylibrary.org/page/25674916
10964	FALCONIFORMES	Falconidae	Microhierax latifrons	Sharpe	1879	Ibis (Ser. 4) 3: 237 pl. 7	https://biodiversitylibrary.org/page/8609405
10965	FALCONIFORMES	Falconidae	Microhierax erythrogenys	(Vigors)	1831	Proc. Comm. Zool. Soc. London pt 1: 96	https://biodiversitylibrary.org/page/12861504
10966	FALCONIFORMES	Falconidae	Microhierax erythrogenys erythrogenys	(Vigors)	1831	Proc. Comm. Zool. Soc. London pt 1: 96	https://biodiversitylibrary.org/page/12861504
10967	FALCONIFORMES	Falconidae	Microhierax melanoleucos	(Blyth)	1843	J. Asiat. Soc. Bengal 12 (1): 179	https://biodiversitylibrary.org/page/40057554
10968	FALCONIFORMES	Falconidae	Microhierax erythrogenys meridionalis	Ogilvie-Grant	1897	Ibis (Ser. 7) 3: 220	https://biodiversitylibrary.org/page/16189009
10969	FALCONIFORMES	Falconidae	Falco	Linnaeus	1758		
10970	FALCONIFORMES	Falconidae	Falco naumanni	"Fleischer, JG"	1818	Sylvan p.174	
10971	FALCONIFORMES	Falconidae	Falco tinnunculus	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 90	https://biodiversitylibrary.org/page/726997
10972	FALCONIFORMES	Falconidae	Falco tinnunculus tinnunculus	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 90	https://biodiversitylibrary.org/page/726997
10973	FALCONIFORMES	Falconidae	Falco tinnunculus rufescens	Swainson	1837	Birds W. Afr. 1: 109	
10974	FALCONIFORMES	Falconidae	Falco tinnunculus interstinctus	McClelland	1840	Proc. Zool. Soc. London pt 7: 154	https://biodiversitylibrary.org/page/30571397
10975	FALCONIFORMES	Falconidae	Falco tinnunculus rupicolaeformis	"(Brehm, CL)"	1855	Vollst. Vögelsang: 29	https://biodiversitylibrary.org/page/15642149
10976	FALCONIFORMES	Falconidae	Falco tinnunculus neglectus	Schlegel	1873	Mus. Hist. Pays-Bas Rev. Meth. Crit. Coll. livr. 10 no. 36 Accipitres: 43	
10977	FALCONIFORMES	Falconidae	Falco tinnunculus canariensis	"(Koenig, AF)"	1890	J. für Orn. (Ser. 4) 38: 285 pl. 1	https://biodiversitylibrary.org/page/32796241
10978	FALCONIFORMES	Falconidae	Falco tinnunculus perpallidus	"(Clark, AH)"	1907	Proc. U.S. Natl. Mus. 32: 470	https://biodiversitylibrary.org/page/15664406
10979	FALCONIFORMES	Falconidae	Falco tinnunculus dacotiae	"Hartert, E"	1913	Vog. palaark. Fauna 2: 1086	https://biodiversitylibrary.org/page/14031625
10980	FALCONIFORMES	Falconidae	Falco tinnunculus objurgatus	"(Baker, ECS)"	1927	Bull. B.O.C. 47: 106	https://biodiversitylibrary.org/page/40499117
10981	FALCONIFORMES	Falconidae	Falco tinnunculus archeri	"Hartert, E & Neumann"	1932	J. für Orn. 80: 531	
10982	FALCONIFORMES	Falconidae	Falco tinnunculus alexandri	Bourne	1955	Bull. B.O.C. 75: 36	https://biodiversitylibrary.org/page/40590802
10983	FALCONIFORMES	Falconidae	Falco rupicolus	Daudin	1800	Traite d'Orn. 2: 135	https://biodiversitylibrary.org/page/39476129
10984	FALCONIFORMES	Falconidae	Falco newtoni	(Gurney Sr)	1863	Ibis 5: 34 pl. 2	https://biodiversitylibrary.org/page/54847952
10985	FALCONIFORMES	Falconidae	Falco newtoni newtoni	(Gurney Sr)	1863	Ibis 5: 34 pl. 2	https://biodiversitylibrary.org/page/54847952
10986	FALCONIFORMES	Falconidae	Falco newtoni aldabranus	Grote	1928	Orn. Monatsb. 36: 78	
10987	FALCONIFORMES	Falconidae	Falco punctatus	Temminck	1821	Pl. Col. livr. 8 pl. 45	
10988	FALCONIFORMES	Falconidae	Falco duboisi  qq 	Cowles	1994	Geobios 27 (1): 87-93	https://doi.org/10.1016/S0016-6995(06)80215-9
10989	FALCONIFORMES	Falconidae	Falco araeus	(Oberholser)	1917	Proc. Biol. Soc. Wash. 30: 76	https://biodiversitylibrary.org/page/3335010
10990	FALCONIFORMES	Falconidae	Falco moluccensis	(Bonaparte)	1850	Consp. Gen. Av. 1: 27	https://biodiversitylibrary.org/page/43560046
10991	FALCONIFORMES	Falconidae	Falco moluccensis moluccensis	(Bonaparte)	1850	Consp. Gen. Av. 1: 27	https://biodiversitylibrary.org/page/43560046
10992	FALCONIFORMES	Falconidae	Falco moluccensis microbalius	(Oberholser)	1917	Proc. U.S. Natl. Mus. 54: 178	https://biodiversitylibrary.org/page/15723885
10993	FALCONIFORMES	Falconidae	Falco cenchroides	Vigors & Horsfield	1827	Trans. Linn. Soc. London (Ser. 1) 15: 183	https://biodiversitylibrary.org/page/778429
10994	FALCONIFORMES	Falconidae	Falco cenchroides cenchroides	Vigors & Horsfield	1827	Trans. Linn. Soc. London (Ser. 1) 15: 183	https://biodiversitylibrary.org/page/778429
10995	FALCONIFORMES	Falconidae	Falco cenchroides baru	Rand	1940	Am. Mus. Novit. 1072: 1	http://hdl.handle.net/2246/3717
10996	FALCONIFORMES	Falconidae	Falco sparverius	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 90	https://biodiversitylibrary.org/page/726997
10997	FALCONIFORMES	Falconidae	Falco sparverius sparverius	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 90	https://biodiversitylibrary.org/page/726997
10998	FALCONIFORMES	Falconidae	Falco sparverius dominicensis	"Gmelin, JF"	1788	Syst. Nat. (ed. 12) 1: 285	https://biodiversitylibrary.org/page/2896885
10999	FALCONIFORMES	Falconidae	Falco sparverius caribaearum	"Gmelin, JF"	1788	Syst. Nat. (ed. 12) 1: 284	https://biodiversitylibrary.org/page/2896884
11000	FALCONIFORMES	Falconidae	Falco sparverius sparverioides	Vigors	1827	Zool. Journ. 3: 436	https://biodiversitylibrary.org/page/27485962
11001	FALCONIFORMES	Falconidae	Falco sparverius isabellinus	Swainson	1838	Anim. Menag.: 281	https://biodiversitylibrary.org/page/28994992
11002	FALCONIFORMES	Falconidae	Falco sparverius cinnamominus	Swainson	1838	Anim. Menag.: 281	https://biodiversitylibrary.org/page/28994992
11003	FALCONIFORMES	Falconidae	Falco sparverius peninsularis	Mearns	1892	Auk 9: 267	https://sora.unm.edu/sites/default/files/journals/auk/v009n03/p0252-p0270.pdf
11004	FALCONIFORMES	Falconidae	Falco sparverius brevipennis	(Berlepsch)	1892	J. für Orn. (Ser. 4) 40: 91	https://biodiversitylibrary.org/page/32796593
11005	FALCONIFORMES	Falconidae	Falco sparverius aequatorialis	Mearns	1892	Auk 9: 269	https://sora.unm.edu/sites/default/files/journals/auk/v009n03/p0252-p0270.pdf
11006	FALCONIFORMES	Falconidae	Falco sparverius paulus	"(Howe & King, L)"	1902	Contrib. N. Am. Orn. 1: 28	https://biodiversitylibrary.org/page/56871750
11007	FALCONIFORMES	Falconidae	Falco sparverius ochraceus	(Cory)	1915	Field Mus. Nat. Hist. Pub. Orn. Ser. 1: 298	https://biodiversitylibrary.org/page/2650658
11008	FALCONIFORMES	Falconidae	Falco sparverius caucae	(Chapman)	1915	Bull. Am. Mus. Nat. Hist. 34: 375	http://hdl.handle.net/2246/821
11009	FALCONIFORMES	Falconidae	Falco sparverius peruvianus	(Cory)	1915	Field Mus. Nat. Hist. Pub. Orn. Ser. 1: 296	https://biodiversitylibrary.org/page/2650656
11010	FALCONIFORMES	Falconidae	Falco sparverius fernandensis	(Chapman)	1915	Bull. Am. Mus. Nat. Hist. 34: 379	http://hdl.handle.net/2246/821
11011	FALCONIFORMES	Falconidae	Falco sparverius cearae	(Cory)	1915	Field Mus. Nat. Hist. Pub. Orn. Ser. 1: 318	https://biodiversitylibrary.org/page/2643813
11012	FALCONIFORMES	Falconidae	Falco sparverius tropicalis	(Griscom)	1930	Am. Mus. Novit. 414: 1	http://hdl.handle.net/2246/3131
11013	FALCONIFORMES	Falconidae	Falco sparverius nicaraguensis	"Howell, TR"	1965	Auk 82: 442	https://sora.unm.edu/sites/default/files/journals/auk/v082n03/p0438-p0464.pdf
11014	FALCONIFORMES	Falconidae	Falco rupicoloides	"Smith, A"	1829	S. Afr. Comm. Advertiser 4	
11015	FALCONIFORMES	Falconidae	Falco rupicoloides rupicoloides	"Smith, A"	1829	S. Afr. Comm. Advertiser 4	
11016	FALCONIFORMES	Falconidae	Falco rupicoloides arthuri	(Gurney Sr)	1884	"List Diurnal Birds Prey. pp. 98, 156"	https://biodiversitylibrary.org/page/6500326
11017	FALCONIFORMES	Falconidae	Falco rupicoloides fieldi	"(Elliot, DG)"	1897	Pub. Field Columb. Mus. Ornith. 1: 58	https://biodiversitylibrary.org/page/2644715
11018	FALCONIFORMES	Falconidae	Falco alopex	(Heuglin)	1861	Ibis 3: 69 pl. 3	https://biodiversitylibrary.org/page/8618587
11019	FALCONIFORMES	Falconidae	Falco ardosiaceus	Vieillot	1823	Tabl. Encyc. Meth. Orn. 3: 1238	https://biodiversitylibrary.org/page/51213302
11020	FALCONIFORMES	Falconidae	Falco dickinsoni	"Sclater, PL"	1864	Proc. Zool. Soc. London (1864): 248	https://biodiversitylibrary.org/page/28500549
11021	FALCONIFORMES	Falconidae	Falco zoniventris	"Peters, W"	1854	Ber. Verh. Akad. Wiss. Berlin: 783	https://biodiversitylibrary.org/page/35475001
11022	FALCONIFORMES	Falconidae	Falco chicquera	Daudin	1800	Traite d'Orn. 2: 121	https://biodiversitylibrary.org/page/39476115
11023	FALCONIFORMES	Falconidae	Falco chicquera chicquera	Daudin	1800	Traite d'Orn. 2: 121	https://biodiversitylibrary.org/page/39476115
11024	FALCONIFORMES	Falconidae	Falco chicquera ruficollis	Swainson	1837	Birds W. Afr. 1: 107 pl. 2	
11025	FALCONIFORMES	Falconidae	Falco chicquera horsbrughi	Gunning & Roberts	1911	Ann. Transvaal Mus. 3: 110	https://biodiversitylibrary.org/page/50477022
11026	FALCONIFORMES	Falconidae	Falco vespertinus	Linnaeus	1766	Syst. Nat. (ed. 12) 1: 129	https://biodiversitylibrary.org/page/445254
11027	FALCONIFORMES	Falconidae	Falco amurensis	Radde	1863	"Reisen Suden Ost-Sibir. 2: 102 pl. 1 fig. 2a, 2b, 2c 2c"	https://biodiversitylibrary.org/page/14450060
11028	FALCONIFORMES	Falconidae	Falco eleonorae	Géné	1839	Rev. Zool. 2: 105	https://biodiversitylibrary.org/page/2299083
11029	FALCONIFORMES	Falconidae	Falco concolor	Temminck	1825	"Pl. Col. livr. 56 pl. 330, text"	
11030	FALCONIFORMES	Falconidae	Falco femoralis	Temminck	1822	"Pl. Col. livr. 21 pl. 121, text; 1825 livr. 58 pl. 343, text"	
11031	FALCONIFORMES	Falconidae	Falco femoralis femoralis	Temminck	1822	"Pl. Col. livr. 21 pl. 121, text; 1825 livr. 58 pl. 343, text"	
11032	FALCONIFORMES	Falconidae	Falco femoralis septentrionalis	Todd	1916	Proc. Biol. Soc. Wash. 29: 98	https://biodiversitylibrary.org/page/3336645
11033	FALCONIFORMES	Falconidae	Falco femoralis pichinchae	Chapman	1925	Am. Mus. Novit. 205: 1	http://hdl.handle.net/2246/4108
11034	FALCONIFORMES	Falconidae	Falco columbarius	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 90	https://biodiversitylibrary.org/page/726997
11035	FALCONIFORMES	Falconidae	Falco columbarius columbarius	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 90	https://biodiversitylibrary.org/page/726997
11036	FALCONIFORMES	Falconidae	Falco columbarius aesalon	Tunstall	1771	Orn. Brit.: 1	https://biodiversitylibrary.org/page/13970781
11037	FALCONIFORMES	Falconidae	Falco columbarius subaesalon	"Brehm, CL"	1827	Ornis 3: 9	
11038	FALCONIFORMES	Falconidae	Falco columbarius richardsonii	Ridgway	1871	Proc. Acad. Nat. Sci. Philadelphia 22: 145	https://biodiversitylibrary.org/page/26300516
11039	FALCONIFORMES	Falconidae	Falco columbarius suckleyi	Ridgway	1874	Bull. Essex Inst. 5: 201	https://biodiversitylibrary.org/page/8786343
11040	FALCONIFORMES	Falconidae	Falco columbarius pallidus	(Sushkin)	1900	Bull. B.O.C. 11: 5	https://biodiversitylibrary.org/page/37116475
11041	FALCONIFORMES	Falconidae	Falco columbarius insignis	"(Clark, AH)"	1907	Proc. U.S. Natl. Mus. 32: 470	https://biodiversitylibrary.org/page/15664406
11042	FALCONIFORMES	Falconidae	Falco columbarius lymani	Bangs	1913	Bull. Mus. Comp. Zool. 54: 465	https://biodiversitylibrary.org/page/2815649
11043	FALCONIFORMES	Falconidae	Falco columbarius pacificus	(Stegmann)	1929	Bull. Acad. Sci. U.R.S.S. (Ser. 7) no. 6: 591	
11044	FALCONIFORMES	Falconidae	Falco rufigularis	Daudin	1800	Traite d'Orn. 2: 131	https://biodiversitylibrary.org/page/39476125
11045	FALCONIFORMES	Falconidae	Falco rufigularis rufigularis	Daudin	1800	Traite d'Orn. 2: 131	https://biodiversitylibrary.org/page/39476125
11046	FALCONIFORMES	Falconidae	Falco rufigularis ophryophanes	(Salvadori)	1895	Boll. Mus. Zool. Anat. Comp. Torino 10 (208): 20	https://biodiversitylibrary.org/page/43066233
11047	FALCONIFORMES	Falconidae	Falco rufigularis petoensis	"Chubb, C"	1918	Bull. B.O.C. 39: 22	https://biodiversitylibrary.org/page/32431192
11048	FALCONIFORMES	Falconidae	Falco deiroleucus	Temminck	1825	Pl. Col. livr. 59 pl. 348	
11049	FALCONIFORMES	Falconidae	Falco subbuteo	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 89	https://biodiversitylibrary.org/page/726996
11050	FALCONIFORMES	Falconidae	Falco subbuteo subbuteo	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 89	https://biodiversitylibrary.org/page/726996
11051	FALCONIFORMES	Falconidae	Falco subbuteo streichi	"Hartert, E & Neumann"	1907	J. für Orn. 55: 592	https://biodiversitylibrary.org/page/33567971
11052	FALCONIFORMES	Falconidae	Falco cuvierii	"Smith, A"	1830	S. Afr. Q. J. (Ser. 1) no. 4: 392	https://biodiversitylibrary.org/page/15969102
11053	FALCONIFORMES	Falconidae	Falco severus	Horsfield	1821	Trans. Linn. Soc. London (Ser. 1) 13: 135	https://biodiversitylibrary.org/page/754868
11054	FALCONIFORMES	Falconidae	Falco longipennis	Swainson	1838	Anim. Menag.: 341	https://biodiversitylibrary.org/page/28995052
11055	FALCONIFORMES	Falconidae	Falco longipennis longipennis	Swainson	1838	Anim. Menag.: 341	https://biodiversitylibrary.org/page/28995052
11056	FALCONIFORMES	Falconidae	Falco longipennis murchisonianus	Mathews	1912	Novit. Zool. 18: 252	https://biodiversitylibrary.org/page/3109705
11057	FALCONIFORMES	Falconidae	Falco longipennis hanieli	Hellmayr	1914	Zool. Timor 1: 100	https://biodiversitylibrary.org/page/9403024
11058	FALCONIFORMES	Falconidae	Falco novaeseelandiae	"Gmelin, JF"	1788	Syst. Nat. (ed. 12) 1: 268	https://biodiversitylibrary.org/page/2896868
11059	FALCONIFORMES	Falconidae	Falco berigora	Vigors & Horsfield	1827	Trans. Linn. Soc. London (Ser. 1) 15: 184	https://biodiversitylibrary.org/page/778430
