1	ORDER	FAMILY	TAXON	AUTHORITY	YEAR	REFERENCE	URL
2573	APODIFORMES	Trochilidae	Lesbia victoriae berlepschi	(Hellmayr)	1915	Verh. Orn. Ges. Bayern 12: 210	https://biodiversitylibrary.org/page/32643153
2574	APODIFORMES	Trochilidae	Lesbia nuna	"(Lesson, R)"	1832	"Hist. Nat. Colibris, Suppl. Ois.-Mouche: 169 pl. 35"	https://biodiversitylibrary.org/page/36409803
2575	APODIFORMES	Trochilidae	Lesbia nuna gouldii	(Loddiges)	1832	Proc. Comm. Zool. Soc. London pt 2: 7	https://biodiversitylibrary.org/page/12861605
2576	APODIFORMES	Trochilidae	Lesbia nuna gracilis	(Gould)	1846	Proc. Zool. Soc. London pt 14: 86	https://biodiversitylibrary.org/page/12862736
2577	APODIFORMES	Trochilidae	Lesbia nuna aureliae	Weller & Schuchmann	2004	Ornithologischer Anzeiger. 43: 128	
2578	APODIFORMES	Trochilidae	Lesbia nuna pallidiventris	(Simon)	1902	Novit. Zool. 9: 182	https://biodiversitylibrary.org/page/3268839
2579	APODIFORMES	Trochilidae	Lesbia nuna huallagae	Weller & Schuchmann	2004	Ornithologischer Anzeiger. 43: 127	
2580	APODIFORMES	Trochilidae	Lesbia nuna nuna	"(Lesson, R)"	1832	"Hist. Nat. Colibris, Suppl. Ois.-Mouche: 169 pl. 35"	https://biodiversitylibrary.org/page/36409803
2581	APODIFORMES	Trochilidae	Ramphomicron	Bonaparte	1850		
2582	APODIFORMES	Trochilidae	Ramphomicron dorsale	Salvin & Godman	1880	"Ibis (Ser. 4) 4: 172, pl. 5"	https://biodiversitylibrary.org/page/31191673
2583	APODIFORMES	Trochilidae	Ramphomicron microrhynchum	(Boissonneau)	1840	Rev. Zool. (1839) p. 354	https://biodiversitylibrary.org/page/2299250
2584	APODIFORMES	Trochilidae	Ramphomicron microrhynchum andicola	Simon	1921	"Hist. Nat. Trochil. pp. 199, 379"	https://biodiversitylibrary.org/page/15050912
2585	APODIFORMES	Trochilidae	Ramphomicron microrhynchum microrhynchum	(Boissonneau)	1840	Rev. Zool. (1839) p. 354	https://biodiversitylibrary.org/page/2299250
2586	APODIFORMES	Trochilidae	Ramphomicron microrhynchum albiventre	Carriker	1935	Proc. Acad. Nat. Sci. Philadelphia 87: 349	
2587	APODIFORMES	Trochilidae	Ramphomicron microrhynchum bolivianum	Schuchmann	1984	Bull. B.O.C. 104: 7	https://biodiversitylibrary.org/page/40084824
2588	APODIFORMES	Trochilidae	Chalcostigma	Reichenbach	1854		
2589	APODIFORMES	Trochilidae	Chalcostigma heteropogon	(Boissonneau)	1840	Rev. Zool. 2: 355	https://biodiversitylibrary.org/page/2299249
2590	APODIFORMES	Trochilidae	Chalcostigma herrani	(Delattre & Bourcier)	1846	Rev. Zool. 9: 309	https://biodiversitylibrary.org/page/2362718
2591	APODIFORMES	Trochilidae	Chalcostigma herrani tolimae	Kleinschmidt	1927	Falco 23: 5	
2592	APODIFORMES	Trochilidae	Chalcostigma herrani herrani	(Delattre & Bourcier)	1846	Rev. Zool. 9: 309	https://biodiversitylibrary.org/page/2362718
2593	APODIFORMES	Trochilidae	Chalcostigma ruficeps	(Gould)	1846	Proc. Zool. Soc. London pt 14: 89	https://biodiversitylibrary.org/page/12862739
2594	APODIFORMES	Trochilidae	Chalcostigma olivaceum	(Lawrence)	1864	Ann. Lyc. Nat. Hist. N. Y. 8: 44	https://biodiversitylibrary.org/page/16022292
2595	APODIFORMES	Trochilidae	Chalcostigma olivaceum pallens	Carriker	1935	Proc. Acad. Nat. Sci. Philadelphia 87: 348	
2596	APODIFORMES	Trochilidae	Chalcostigma olivaceum olivaceum	(Lawrence)	1864	Ann. Lyc. Nat. Hist. N. Y. 8: 44	https://biodiversitylibrary.org/page/16022292
2597	APODIFORMES	Trochilidae	Chalcostigma stanleyi	(Bourcier)	1851	Compt. Rend. 32: 187	https://biodiversitylibrary.org/page/1220831
2598	APODIFORMES	Trochilidae	Chalcostigma stanleyi stanleyi	(Bourcier)	1851	Compt. Rend. 32: 187	https://biodiversitylibrary.org/page/1220831
2599	APODIFORMES	Trochilidae	Chalcostigma stanleyi versigulare	"Zimmer, JT"	1924	Field Mus. Nat. Hist. Pub. Zool. Ser. 12: 52	https://biodiversitylibrary.org/page/4465099
2600	APODIFORMES	Trochilidae	Chalcostigma stanleyi vulcani	(Gould)	1852	Contrib. Orn. 5: 135	https://biodiversitylibrary.org/page/51468280
2601	APODIFORMES	Trochilidae	Oxypogon	Gould	1848		
2602	APODIFORMES	Trochilidae	Oxypogon stuebelii	"Meyer, AB"	1884	Zeitsch. ges. Orn. 1: 204	https://biodiversitylibrary.org/page/41081668
2603	APODIFORMES	Trochilidae	Oxypogon cyanolaemus	Salvin & Godman	1880	Ibis (Ser. 4) 4: 172 pl. 4 fig. 2	https://biodiversitylibrary.org/page/31191673
2604	APODIFORMES	Trochilidae	Oxypogon lindenii	(Parzudaki)	1845	Rev. Zool. 8: 253	https://biodiversitylibrary.org/page/2327356
2605	APODIFORMES	Trochilidae	Oxypogon guerinii	(Boissonneau)	1840	Rev. Zool. 3: 7	https://biodiversitylibrary.org/page/13714034
2606	APODIFORMES	Trochilidae	Oreonympha	Gould	1869		
2607	APODIFORMES	Trochilidae	Oreonympha nobilis	Gould	1869	Proc. Zool. Soc. London (1869): 295	https://biodiversitylibrary.org/page/28663188
2608	APODIFORMES	Trochilidae	Oreonympha nobilis albolimbata	Berlioz	1938	Bull. B.O.C. 58: 44	https://biodiversitylibrary.org/page/40513298
2609	APODIFORMES	Trochilidae	Oreonympha nobilis nobilis	Gould	1869	Proc. Zool. Soc. London (1869): 295	https://biodiversitylibrary.org/page/28663188
2610	APODIFORMES	Trochilidae	Metallura	Gould	1847		
2611	APODIFORMES	Trochilidae	Metallura tyrianthina	(Loddiges)	1832	"Proc. Comm. Zool. Soc. London pt 2: 6, 7"	https://biodiversitylibrary.org/page/12861604
2612	APODIFORMES	Trochilidae	Metallura tyrianthina districta	Bangs	1899	Proc. Biol. Soc. Wash. 13: 94	https://biodiversitylibrary.org/page/2308036
2613	APODIFORMES	Trochilidae	Metallura tyrianthina chloropogon	(Cabanis & Heine)	1860	Mus. Hein. 3: 68	https://biodiversitylibrary.org/page/49582237
2614	APODIFORMES	Trochilidae	Metallura tyrianthina oreopola	Todd	1913	Proc. Biol. Soc. Wash. 26: 174	https://biodiversitylibrary.org/page/3337887
2615	APODIFORMES	Trochilidae	Metallura tyrianthina tyrianthina	(Loddiges)	1832	"Proc. Comm. Zool. Soc. London pt 2: 6, 7"	https://biodiversitylibrary.org/page/12861604
2616	APODIFORMES	Trochilidae	Metallura tyrianthina quitensis	Gould	1861	Intr. Trochil.: 112	https://biodiversitylibrary.org/page/34072456
2617	APODIFORMES	Trochilidae	Metallura tyrianthina septentrionalis	"Hartert, E"	1899	Novit. Zool. 6: 73	https://biodiversitylibrary.org/page/3258953
2618	APODIFORMES	Trochilidae	Metallura tyrianthina smaragdinicollis	(d'Orbigny & Lafresnaye)	1838	Mag. Zool. 8 cl. 2: 31	https://biodiversitylibrary.org/page/37129019
2619	APODIFORMES	Trochilidae	Metallura iracunda	Wetmore	1946	Smiths. Misc. Coll. 106 (16): 3	https://biodiversitylibrary.org/page/27394884
2620	APODIFORMES	Trochilidae	Metallura williami	(Delattre & Bourcier)	1846	Rev. Zool. 9: 308	https://biodiversitylibrary.org/page/2362717
2621	APODIFORMES	Trochilidae	Metallura williami recisa	Wetmore	1970	Proc. Biol. Soc. Wash. 82: 767	https://biodiversitylibrary.org/page/34550321
2622	APODIFORMES	Trochilidae	Metallura williami williami	(Delattre & Bourcier)	1846	Rev. Zool. 9: 308	https://biodiversitylibrary.org/page/2362717
2623	APODIFORMES	Trochilidae	Metallura williami primolina	Bourcier	1853	Rev. Mag. Zool. (Ser. 2) 5: 295	https://biodiversitylibrary.org/page/13711803
2624	APODIFORMES	Trochilidae	Metallura williami atrigularis	Salvin	1893	Bull. B.O.C. 1: 49	https://biodiversitylibrary.org/page/32475191
2625	APODIFORMES	Trochilidae	Metallura baroni	Salvin	1893	Bull. B.O.C. 1: 49	https://biodiversitylibrary.org/page/32475191
2626	APODIFORMES	Trochilidae	Metallura odomae	"Graves, GR"	1980	Wilson Bull. 92: 3	https://biodiversitylibrary.org/page/52176299
2627	APODIFORMES	Trochilidae	Metallura theresiae	Simon	1902	Novit. Zool. 9: 181	https://biodiversitylibrary.org/page/3268550
2628	APODIFORMES	Trochilidae	Metallura theresiae parkeri	"Graves, GR"	1981	Auk 98: 382	https://sora.unm.edu/sites/default/files/journals/auk/v098n02/p0382-p0382.pdf
2629	APODIFORMES	Trochilidae	Metallura theresiae theresiae	Simon	1902	Novit. Zool. 9: 181	https://biodiversitylibrary.org/page/3268550
2630	APODIFORMES	Trochilidae	Metallura eupogon	(Cabanis)	1874	J. für Orn. (Ser. 4) 22: 97	https://biodiversitylibrary.org/page/32705417
2631	APODIFORMES	Trochilidae	Metallura aeneocauda	(Gould)	1846	Proc. Zool. Soc. London pt 14: 87	https://biodiversitylibrary.org/page/12862737
2632	APODIFORMES	Trochilidae	Metallura aeneocauda aeneocauda	(Gould)	1846	Proc. Zool. Soc. London pt 14: 87	https://biodiversitylibrary.org/page/12862737
2633	APODIFORMES	Trochilidae	Metallura aeneocauda malagae	Berlepsch	1897	J. für Orn. 45: 90	https://biodiversitylibrary.org/page/33166838
2634	APODIFORMES	Trochilidae	Metallura phoebe	"(Lesson, R & Delattre)"	1839	Rev. Zool. 2: 17	https://biodiversitylibrary.org/page/2299171
2635	APODIFORMES	Trochilidae	Haplophaedia	Simon	1918		
2636	APODIFORMES	Trochilidae	Haplophaedia aureliae	(Bourcier & Mulsant)	1846	Ann. Sci. Phys. Nat. Agric. Ind. 9: 315 pl. pl. 10	https://biodiversitylibrary.org/page/45018923
2637	APODIFORMES	Trochilidae	Haplophaedia aureliae floccus	(Nelson)	1912	Smiths. Misc. Coll. 60 (3): 8	https://biodiversitylibrary.org/page/8910362
2638	APODIFORMES	Trochilidae	Haplophaedia aureliae galindoi	Wetmore	1967	Proc. Biol. Soc. Wash. 80: 232	https://biodiversitylibrary.org/page/34589591
2639	APODIFORMES	Trochilidae	Haplophaedia aureliae caucensis	(Simon)	1911	Rev. France Orn. 2: 130	
2640	APODIFORMES	Trochilidae	Haplophaedia aureliae aureliae	(Bourcier & Mulsant)	1846	Ann. Sci. Phys. Nat. Agric. Ind. 9: 315 pl. pl. 10	https://biodiversitylibrary.org/page/45018923
2641	APODIFORMES	Trochilidae	Haplophaedia aureliae russata	(Gould)	1871	Proc. Zool. Soc. London (1871): 505	https://biodiversitylibrary.org/page/28554377
2642	APODIFORMES	Trochilidae	Haplophaedia aureliae cutucuensis	"Schuchmann, Weller & Heynen"	2000	Orn. Anz. 39: 27	
2643	APODIFORMES	Trochilidae	Haplophaedia assimilis	"(Elliot, DG)"	1876	Bull. Soc. Zool. France 1: 227	https://biodiversitylibrary.org/page/35670302
2644	APODIFORMES	Trochilidae	Haplophaedia assimilis affinis	(Taczanowski)	1884	Orn. Perou 1: 396	https://biodiversitylibrary.org/page/14457272
2645	APODIFORMES	Trochilidae	Haplophaedia assimilis assimilis	"(Elliot, DG)"	1876	Bull. Soc. Zool. France 1: 227	https://biodiversitylibrary.org/page/35670302
2646	APODIFORMES	Trochilidae	Haplophaedia lugens	(Gould)	1852	Contrib. Orn. 4: 140	https://biodiversitylibrary.org/page/51979132
2647	APODIFORMES	Trochilidae	Eriocnemis	Reichenbach	1849		
2648	APODIFORMES	Trochilidae	Eriocnemis nigrivestis	(Bourcier & Mulsant)	1852	Ann. Sci. Phys. Nat. Agric. Ind. (Ser. 2) 4: 144 144	1
2649	APODIFORMES	Trochilidae	Eriocnemis isabellae	"Cortés-Diago, Ortega, Mazariegos-Hurtado & Weller"	2007	"Orn. Neotrop. 18: 161, 162"	https://sora.unm.edu/sites/default/files/ON%20%2818%29%20161-170.pdf
2650	APODIFORMES	Trochilidae	Eriocnemis vestita	"(Lesson, R)"	1839	Rev. Zool. 1: 314	https://biodiversitylibrary.org/page/2328495
2651	APODIFORMES	Trochilidae	Eriocnemis vestita paramillo	(Chapman)	1917	Bull. Am. Mus. Nat. Hist. 36: 301	http://hdl.handle.net/2246/1243
2652	APODIFORMES	Trochilidae	Eriocnemis vestita vestita	"(Lesson, R)"	1839	Rev. Zool. 1: 314	https://biodiversitylibrary.org/page/2328495
2653	APODIFORMES	Trochilidae	Eriocnemis vestita smaragdinipectus	Gould	1868	Ann. Mag. Nat. Hist. (Ser. 4) 1: 322	https://biodiversitylibrary.org/page/27741025
2654	APODIFORMES	Trochilidae	Eriocnemis vestita arcosae	"Schuchmann, Weller & Heynen"	2001	J. für Orn. 142: 443	1
2655	APODIFORMES	Trochilidae	Eriocnemis derbyi	(Delattre & Bourcier)	1846	Rev. Zool. 9: 306	https://biodiversitylibrary.org/page/2362715
2656	APODIFORMES	Trochilidae	Eriocnemis godini	(Bourcier)	1851	Compt. Rend. 32: 186	https://biodiversitylibrary.org/page/1220830
2657	APODIFORMES	Trochilidae	Eriocnemis cupreoventris	(Fraser)	1840	Proc. Zool. Soc. London pt 8: 15	https://biodiversitylibrary.org/page/30571450
2658	APODIFORMES	Trochilidae	Eriocnemis luciani	(Bourcier)	1847	Ann. Sci. Phys. Nat. Agric. Ind. 10: 624	1
2659	APODIFORMES	Trochilidae	Eriocnemis luciani meridae	"Schuchmann, Weller & Heynen"	2001	J. für Orn. 142: 456	1
2660	APODIFORMES	Trochilidae	Eriocnemis luciani luciani	(Bourcier)	1847	Ann. Sci. Phys. Nat. Agric. Ind. 10: 624	1
2661	APODIFORMES	Trochilidae	Eriocnemis luciani baptistae	"Schuchmann, Weller & Heynen"	2001	J. für Orn. 142: 454	1
2662	APODIFORMES	Trochilidae	Eriocnemis luciani catharina	Salvin	1897	Bull. B.O.C. 6: 30	https://biodiversitylibrary.org/page/32475506
2663	APODIFORMES	Trochilidae	Eriocnemis luciani sapphiropygia	Taczanowski	1874	Proc. Zool. Soc. London (1874): 139	https://biodiversitylibrary.org/page/28502224
2664	APODIFORMES	Trochilidae	Eriocnemis mosquera	(Delattre & Bourcier)	1846	Rev. Zool. 9: 306	https://biodiversitylibrary.org/page/2362715
2665	APODIFORMES	Trochilidae	Eriocnemis glaucopoides	(d'Orbigny & Lafresnaye)	1838	Mag. Zool. 8 cl. 2: 27	https://biodiversitylibrary.org/page/37129015
2666	APODIFORMES	Trochilidae	Eriocnemis mirabilis	Meyer de Schauensee	1967	Notulae Naturae 402: 1	1
2667	APODIFORMES	Trochilidae	Eriocnemis aline	(Bourcier)	1843	Rev. Zool. 5: 373	https://biodiversitylibrary.org/page/14714904
2668	APODIFORMES	Trochilidae	Eriocnemis aline aline	(Bourcier)	1843	Rev. Zool. 5: 373	https://biodiversitylibrary.org/page/14714904
2669	APODIFORMES	Trochilidae	Eriocnemis aline dybowskii	Taczanowski	1882	Proc. Zool. Soc. London (1882): 39	https://biodiversitylibrary.org/page/30825309
2670	APODIFORMES	Trochilidae	Loddigesia	Bonaparte	1850		
2671	APODIFORMES	Trochilidae	Loddigesia mirabilis	(Bourcier)	1847	Proc. Zool. Soc. London pt 15: 42	https://biodiversitylibrary.org/page/12862826
2672	APODIFORMES	Trochilidae	Aglaeactis	Gould	1848		
2673	APODIFORMES	Trochilidae	Aglaeactis cupripennis	(Bourcier)	1843	Rev. Zool. 6: 71	https://biodiversitylibrary.org/page/2271142
2674	APODIFORMES	Trochilidae	Aglaeactis cupripennis cupripennis	(Bourcier)	1843	Rev. Zool. 6: 71	https://biodiversitylibrary.org/page/2271142
2675	APODIFORMES	Trochilidae	Aglaeactis cupripennis caumatonota	Gould	1848	Proc. Zool. Soc. London pt 16: 12	https://biodiversitylibrary.org/page/12861846
2676	APODIFORMES	Trochilidae	Aglaeactis castelnaudii	(Bourcier & Mulsant)	1848	Rev. Zool. 11: 270	https://biodiversitylibrary.org/page/2366705
2677	APODIFORMES	Trochilidae	Aglaeactis castelnaudii regalis	"Zimmer, JT"	1951	Am. Mus. Novit. 1540: 4	http://hdl.handle.net/2246/3700
2678	APODIFORMES	Trochilidae	Aglaeactis castelnaudii castelnaudii	(Bourcier & Mulsant)	1848	Rev. Zool. 11: 270	https://biodiversitylibrary.org/page/2366705
2679	APODIFORMES	Trochilidae	Aglaeactis aliciae	Salvin	1896	Bull. B.O.C. 5: 24	https://biodiversitylibrary.org/page/32475434
2680	APODIFORMES	Trochilidae	Aglaeactis pamela	(d'Orbigny)	1838	"Mag. Zool. 8 cl. 2: 29 pl. 77, 78, 79"	https://biodiversitylibrary.org/page/37129017
2681	APODIFORMES	Trochilidae	Coeligena	"Lesson, R"	1833		
2682	APODIFORMES	Trochilidae	Coeligena coeligena	"(Lesson, R)"	1833	Les Trochilidees p. 141 pl. 53	https://biodiversitylibrary.org/page/47497329
2683	APODIFORMES	Trochilidae	Coeligena coeligena ferruginea	(Chapman)	1917	Bull. Am. Mus. Nat. Hist. 36: 298	http://hdl.handle.net/2246/1243
2684	APODIFORMES	Trochilidae	Coeligena coeligena columbiana	"(Elliot, DG)"	1876	Ibis (Ser. 3) 6: 57	https://biodiversitylibrary.org/page/8607205
2685	APODIFORMES	Trochilidae	Coeligena coeligena coeligena	"(Lesson, R)"	1833	Les Trochilidees p. 141 pl. 53	https://biodiversitylibrary.org/page/47497329
2686	APODIFORMES	Trochilidae	Coeligena coeligena zuliana	Phelps & Phelps Jr	1953	Proc. Biol. Soc. Wash. 66: 1	https://biodiversitylibrary.org/page/36184942
2687	APODIFORMES	Trochilidae	Coeligena coeligena obscura	(Berlepsch & Stolzmann)	1902	Proc. Zool. Soc. London (1902) 2: 23	https://biodiversitylibrary.org/page/31543040
2688	APODIFORMES	Trochilidae	Coeligena coeligena boliviana	(Gould)	1861	Intr. Trochil.: 137	https://biodiversitylibrary.org/page/34072481
2689	APODIFORMES	Trochilidae	Coeligena wilsoni	(Delattre & Bourcier)	1846	Rev. Zool. 9: 305	https://biodiversitylibrary.org/page/2362714
2690	APODIFORMES	Trochilidae	Coeligena prunellei	(Bourcier)	1843	Rev. Zool. 6: 70	https://biodiversitylibrary.org/page/2271143
2691	APODIFORMES	Trochilidae	Coeligena torquata	(Boissonneau)	1840	Rev. Zool. 3: 6	https://biodiversitylibrary.org/page/13714035
2692	APODIFORMES	Trochilidae	Coeligena torquata conradii	(Bourcier)	1847	Proc. Zool. Soc. London pt 15: 45	https://biodiversitylibrary.org/page/12862829
2693	APODIFORMES	Trochilidae	Coeligena torquata torquata	(Boissonneau)	1840	Rev. Zool. 3: 6	https://biodiversitylibrary.org/page/13714035
2694	APODIFORMES	Trochilidae	Coeligena torquata fulgidigula	(Gould)	1854	"Monogr. Trochil. pt 7 pl. 9, text"	https://biodiversitylibrary.org/page/34843598
2695	APODIFORMES	Trochilidae	Coeligena torquata margaretae	"Zimmer, JT"	1948	Auk 65: 411	https://sora.unm.edu/sites/default/files/journals/auk/v065n03/p0410-p0416.pdf
2696	APODIFORMES	Trochilidae	Coeligena torquata eisenmanni	Weske	1985	Orn. Monogr. 36: 41	
2697	APODIFORMES	Trochilidae	Coeligena torquata insectivora	(Tschudi)	1844	Arch. Naturgesch. 10: 298	https://biodiversitylibrary.org/page/13704201
2698	APODIFORMES	Trochilidae	Coeligena torquata omissa	"Zimmer, JT"	1948	Auk 65: 413	https://sora.unm.edu/sites/default/files/journals/auk/v065n03/p0410-p0416.pdf
2699	APODIFORMES	Trochilidae	Coeligena torquata inca	(Gould)	1852	Contrib. Orn. 5: 136	https://biodiversitylibrary.org/page/51468281
2700	APODIFORMES	Trochilidae	Coeligena violifer	(Gould)	1846	Proc. Zool. Soc. London pt 14: 87	https://biodiversitylibrary.org/page/12862737
2701	APODIFORMES	Trochilidae	Coeligena violifer dichroura	(Taczanowski)	1874	Proc. Zool. Soc. London (1874): 138	https://biodiversitylibrary.org/page/28502223
2702	APODIFORMES	Trochilidae	Coeligena violifer albicaudata	Schuchmann & Zuchner	1998	Orn. Neotrop. 8: 247	https://sora.unm.edu/sites/default/files/journals/on/v008n02/p0247-p0253.pdf
2703	APODIFORMES	Trochilidae	Coeligena violifer osculans	(Gould)	1871	Proc. Zool. Soc. London (1871): 503	https://biodiversitylibrary.org/page/28554375
2704	APODIFORMES	Trochilidae	Coeligena violifer violifer	(Gould)	1846	Proc. Zool. Soc. London pt 14: 87	https://biodiversitylibrary.org/page/12862737
2705	APODIFORMES	Trochilidae	Coeligena iris	(Gould)	1853	Athenaeum 1329: 481	
2706	APODIFORMES	Trochilidae	Coeligena iris hesperus	(Gould)	1865	Ann. Mag. Nat. Hist. (Ser. 3) 15: 129	https://biodiversitylibrary.org/page/22251677
2707	APODIFORMES	Trochilidae	Coeligena iris iris	(Gould)	1853	Athenaeum 1329: 481	
2708	APODIFORMES	Trochilidae	Coeligena iris aurora	(Gould)	1853	Athenaeum 1329: 481	
2709	APODIFORMES	Trochilidae	Coeligena iris flagrans	"Zimmer, JT"	1951	Am. Mus. Novit. 1513: 32	http://hdl.handle.net/2246/3917
2710	APODIFORMES	Trochilidae	Coeligena iris eva	(Salvin)	1897	Bull. B.O.C. 6: 30	https://biodiversitylibrary.org/page/32475506
2711	APODIFORMES	Trochilidae	Coeligena iris fulgidiceps	(Simon)	1921	"Hist. Nat. Trochil.: 175, 364"	https://biodiversitylibrary.org/page/15050888
2712	APODIFORMES	Trochilidae	Coeligena phalerata	(Bangs)	1898	Proc. Biol. Soc. Wash. 12: 174	https://biodiversitylibrary.org/page/3850050
2713	APODIFORMES	Trochilidae	Coeligena orina	Wetmore	1953	Smiths. Misc. Coll. 122 (8): 4	https://biodiversitylibrary.org/page/16352145
2714	APODIFORMES	Trochilidae	Coeligena lutetiae	(Delattre & Bourcier)	1846	Rev. Zool. 9: 307	https://biodiversitylibrary.org/page/2362716
2715	APODIFORMES	Trochilidae	Coeligena lutetiae lutetiae	(Delattre & Bourcier)	1846	Rev. Zool. 9: 307	https://biodiversitylibrary.org/page/2362716
2716	APODIFORMES	Trochilidae	Coeligena lutetiae albimaculata	Sanchez Oses	2006	Bull. B.O.C. 126: 5	https://biodiversitylibrary.org/page/40881713
2717	APODIFORMES	Trochilidae	Coeligena bonapartei	(Boissonneau)	1840	Rev. Zool. 3: 6	https://biodiversitylibrary.org/page/13714035
2718	APODIFORMES	Trochilidae	Coeligena bonapartei consita	Wetmore & Phelps Jr	1952	Proc. Biol. Soc. Wash. 65: 135	https://biodiversitylibrary.org/page/34567241
2719	APODIFORMES	Trochilidae	Coeligena bonapartei bonapartei	(Boissonneau)	1840	Rev. Zool. 3: 6	https://biodiversitylibrary.org/page/13714035
2720	APODIFORMES	Trochilidae	Coeligena bonapartei eos	(Gould)	1848	Proc. Zool. Soc. London pt 16: 11	https://biodiversitylibrary.org/page/12861845
2721	APODIFORMES	Trochilidae	Coeligena helianthea	"(Lesson, R)"	1839	Rev. Zool. 1: 314	https://biodiversitylibrary.org/page/2328495
2722	APODIFORMES	Trochilidae	Coeligena helianthea helianthea	"(Lesson, R)"	1839	Rev. Zool. 1: 314	https://biodiversitylibrary.org/page/2328495
2723	APODIFORMES	Trochilidae	Coeligena helianthea tamai	Berlioz & Phelps	1953	Ois. Rev. France Orn. (n.s.) 23: 1	
2724	APODIFORMES	Trochilidae	Lafresnaya	Bonaparte	1850		
2725	APODIFORMES	Trochilidae	Lafresnaya lafresnayi	(Boissonneau)	1840	Rev. Zool. 3: 8	https://biodiversitylibrary.org/page/13714033
2726	APODIFORMES	Trochilidae	Lafresnaya lafresnayi liriope	Bangs	1910	Proc. Biol. Soc. Wash. 23: 105	https://biodiversitylibrary.org/page/3334624
2727	APODIFORMES	Trochilidae	Lafresnaya lafresnayi longirostris	"Schuchmann, Weller & Wulfmeyer"	2003	Orn. Neotrop. 14: 160	https://sora.unm.edu/sites/default/files/journals/on/v014n02/p0157-p0172.pdf
2728	APODIFORMES	Trochilidae	Lafresnaya lafresnayi greenewalti	Phelps & Phelps Jr	1961	Proc. Biol. Soc. Wash. 74: 3	https://biodiversitylibrary.org/page/34571143
